source,object_id,orbital_period,transit_duration,planet_radius,stellar_temp,stellar_radius,stellar_mass,transit_depth,equilibrium_temp,insolation,disposition
TESS,1225.02,8.1213102,3.1040945,2.3157186,5522.87,0.888163,,594.6443745,820.6868999,107.208941,CANDIDATE
TESS,1226.01,3.9287851,1.8165271,2.329279,5668.15,0.986943,,485.9762569,1123.4398689,376.4612937,CANDIDATE
TESS,1227.01,27.3613778,4.0586418,6.4522449,3050.0,0.44128,,20690.6684294,243.7718547,0.8345555,CONFIRMED
TESS,1228.01,29.0497517,7.117,2.84674,8208.0,1.8,,318.0,1115.0,257.066,CONFIRMED
TESS,1229.01,31.8132264,11.2567164,21.6314984,6028.84,1.98893,,11479.375547,672.8454841,48.4375724,CANDIDATE
TESS,123.01,3.3088922,6.114,24.9862,6188.0,2.62,,4736.0,3184.0,17074.7,CONFIRMED
TESS,1230.01,25.0571312,7.5424225,3.2396838,5696.0,1.15281,,533.486013,688.6094029,53.1389289,CONFIRMED
TESS,1231.01,24.2454967,3.3725583,3.878568,3535.0,0.465271,,6260.6703602,122.2177444,0.05273,CONFIRMED
TESS,1232.01,14.2545623,4.7250029,10.7048234,5739.0,1.09597,,7899.6939555,785.7055082,90.0658585,CANDIDATE
TESS,1233.01,14.1758947,3.7543827,2.6231641,5723.87,0.864173,,907.1324529,690.9961983,53.8795095,CONFIRMED
TESS,1233.02,19.5901578,4.002861,3.0026428,5723.87,0.864173,,1182.6678641,620.3638839,35.0031418,CONFIRMED
TESS,1233.03,6.2036219,3.01098,2.056748,5723.87,0.864173,,548.9044399,910.1452592,162.1675094,CONFIRMED
TESS,1233.04,3.79589,2.4602856,1.553135,5723.87,0.864173,,317.5272928,1072.0653989,312.1807495,CONFIRMED
TESS,1234.01,2.2645386,3.8193701,5.1936764,3443.0,0.411471,,15019.9420903,616.7174475,34.1873897,FALSE_POSITIVE
TESS,1235.01,3.4447015,1.912,2.00495,3912.0,0.63,,796.0,1086.0,231.437,CONFIRMED
TESS,1236.01,3.0300715,2.5466671,12.7529892,5242.82,0.857369,,21794.6136956,1077.4145935,318.4581858,CONFIRMED
TESS,1237.01,12.72038,2.401,4.96046,6212.0,1.48,,1070.0,705.0,41.1042,CONFIRMED
TESS,1237.02,6.238755,3.6178567,2.9728283,6212.0,1.47768,,373.5681138,1255.4607699,587.1290759,CONFIRMED
TESS,1238.01,3.2947689,1.7483103,2.5248559,3853.0,0.62326,,1324.0402774,700.5995436,56.9377632,CONFIRMED
TESS,1238.02,0.7645807,1.07057,1.2407226,3853.0,0.62326,,394.9832006,1140.0845694,399.2723837,CONFIRMED
TESS,1239.01,12.6396982,3.3830702,4.6025162,5217.0,0.789425,,3292.6812864,640.0266601,39.6563977,CONFIRMED
TESS,124.01,1.8428078,1.449,21.2705,5080.0,4.09,,1950.0,1785.0,1687.83,CANDIDATE
TESS,1240.01,1.7208555,1.8346409,13.4646314,5832.83,1.33402,,10014.2587401,1758.3994294,2259.3896676,CONFIRMED
TESS,1241.01,4.7802597,1.4588658,7.6126429,5826.0,2.3387201,,1015.4550043,1654.2989516,1770.0151344,CANDIDATE
TESS,1242.01,0.3814849,0.565,2.0605,4255.0,0.71,,570.0,1539.0,931.396,CANDIDATE
TESS,1243.01,4.6595169,0.9011821,2.1961507,3489.0,0.490729,,1725.1706259,519.9004855,17.2664038,CANDIDATE
TESS,1244.01,6.4002807,2.1559875,2.2730301,4599.0,0.720551,,1026.6018729,699.0536347,56.4368797,CONFIRMED
TESS,1245.01,4.8204512,1.756,2.36747,3692.0,0.52,,1930.0,572.0,17.8782,CANDIDATE
TESS,1246.01,18.6548829,5.4431451,4.3869878,5141.0,0.876154,,1495.4449473,585.8091542,27.832077,CONFIRMED
TESS,1246.02,4.3074513,2.3379196,3.2819879,5141.0,0.876154,,1094.8419495,954.8757629,196.4755358,CONFIRMED
TESS,1246.03,5.9041278,2.7678313,2.4489454,5141.0,0.876154,,773.9266468,859.6105665,129.0410781,CONFIRMED
TESS,1246.04,37.9251983,3.5345219,3.241643,5141.0,0.876154,,1370.7888539,462.4282696,10.8068346,CONFIRMED
TESS,1247.01,15.9234883,4.021,2.18203,5711.85,1.08,,493.0,735.0,48.5414,CONFIRMED
TESS,1248.01,4.3601536,2.3408909,6.9564258,5227.0,0.874131,,5592.2909183,961.6063113,202.0738994,CONFIRMED
TESS,1249.01,13.0791581,2.97,3.25485,5453.0,1.0,,1143.0,735.0,48.6058,CONFIRMED
TESS,125.01,4.6517186,2.709,2.66889,5154.0,0.85,,978.0,1343.0,540.772,CONFIRMED
TESS,125.02,9.1549418,2.457,2.62011,5154.0,0.85,,1101.0,710.0,42.2592,CONFIRMED
TESS,125.03,19.9815709,2.724,2.54717,5154.0,0.85,,909.0,562.0,16.5853,CONFIRMED
TESS,1250.01,1.4415044,0.9274524,3.8345209,6603.0,1.58365,,547.3172736,2198.3076824,5519.1845,FALSE_POSITIVE
TESS,1251.01,5.9630544,2.951,10.0859,5273.0,0.94,,11000.0,,112.667,CANDIDATE
TESS,1252.01,1.1219715,0.8226121,3.9968417,5780.0,0.624,,3997.6445916,1479.5361862,1132.461295,CANDIDATE
TESS,1253.01,4.6756655,1.914,4.03134,5779.0,1.45,,738.0,1085.0,230.204,FALSE_POSITIVE
TESS,1254.01,1.0180114,1.1353639,6.5875997,5451.0,1.0933,,2618.9492168,1801.3210938,2488.20146,CANDIDATE
TESS,1255.01,10.288886,1.391,2.63881,5126.0,0.87,,854.0,483.0,9.06856,CONFIRMED
TESS,1256.01,1.0332441,3.8017836,4.087988,2972.0,0.156193,,26111.5081972,516.1833775,16.7778791,FALSE_POSITIVE
TESS,1257.01,5.4526479,3.401,14.5502,6509.0,1.57,,7750.0,1271.0,433.78,CONFIRMED
TESS,1258.01,10.2613397,4.855,3.60391,6124.0,1.49,,726.0,1152.0,372.358,CANDIDATE
TESS,1259.01,3.4779776,2.5103489,12.5541925,4699.0,0.765001,,27021.6932424,897.2038496,153.1388971,CONFIRMED
TESS,126.01,3.0354017,2.8809533,14.1334903,5751.0,1.07224,,16196.2158157,1324.2404714,726.7556694,CONFIRMED
TESS,1260.01,3.1274634,1.9812695,2.5802896,4225.0,0.693431,,1331.83693,813.0378617,103.2675998,CONFIRMED
TESS,1260.02,7.4931613,1.9339295,2.7733674,4225.0,0.693431,,1650.6470497,607.6028794,32.2107098,CONFIRMED
TESS,1260.03,49.825166,3.8714976,3.8319135,4225.0,0.693431,,2059.4069037,323.1161011,2.5760566,CONFIRMED
TESS,1261.01,18.0574016,3.592177,3.8092663,5897.0,1.01,,1198.0572128,704.2235859,58.1250403,CANDIDATE
TESS,1262.01,20.8774413,3.562,2.16145,5396.0,0.9,,771.0,572.0,17.8402,CANDIDATE
TESS,1263.01,1.0214555,1.252,1.46266,5098.0,0.82,,319.0,1449.0,733.19,CANDIDATE
TESS,1264.01,2.7441672,1.418,7.84317,5040.0,0.97,,5650.0,1009.0,172.233,CANDIDATE
TESS,1265.01,2.2047452,3.996,17.9781,6532.23,1.99,,6872.0,2634.0,7992.22,CONFIRMED
TESS,1266.01,10.8948421,2.0719394,2.4691414,3618.0,0.435666,,3168.3853584,390.8242112,5.5137471,CONFIRMED
TESS,1266.02,18.8016111,1.9093524,1.9112282,3618.0,0.435666,,1686.7881033,325.8292621,2.6636757,CONFIRMED
TESS,1267.01,6.7900981,6.0786576,9.7548481,6378.0,2.00068,,2158.1733568,1192.2564672,477.5289979,CONFIRMED
TESS,1268.01,8.157721,3.788,9.31888,5091.2,0.9,,10273.0,860.0,91.0972,CONFIRMED
TESS,1269.01,4.2529641,2.5733867,2.3483383,5591.0,0.848906,,758.584999,994.5309519,231.2034004,CONFIRMED
TESS,1269.02,9.2378703,2.535,2.22995,5591.0,0.85,,660.0,757.0,54.6767,CANDIDATE
TESS,127.01,3.7955178,2.0198135,10.3261619,3424.0,0.445372,,52278.9940979,525.9431131,18.0832336,CONFIRMED
TESS,1270.01,14.3034613,3.135,18.4949,5056.6,0.83,,48840.0,551.0,15.38,FALSE_POSITIVE
TESS,1271.01,6.1349783,5.661,13.1383,5828.7,2.05,,3860.0,1509.0,861.554,CONFIRMED
TESS,1272.01,3.3159772,1.494,4.5947,4972.7,0.81,,2770.0,923.0,120.595,CONFIRMED
TESS,1273.01,4.6313014,1.435,9.34848,5736.0,1.07,,4860.0,1078.0,225.013,CONFIRMED
TESS,1274.01,19.3203478,4.215,9.38964,4968.1,0.8,,13910.0,534.0,13.544,CANDIDATE
TESS,1275.01,11.3246821,5.9704136,4.2917226,5518.0,0.824734,,1937.5829721,707.3693882,59.1706102,FALSE_POSITIVE
TESS,1276.01,6.261169,2.0369188,1.3468319,3145.0,0.211257,,4005.022808,414.5815396,6.9816945,FALSE_POSITIVE
TESS,1277.02,14.8559691,3.711,2.72638,5544.0,0.86,,1127.0,788.0,64.0545,CANDIDATE
TESS,1278.01,14.4751062,1.6182484,8.6976173,3841.0,0.55035,,9618.5798534,407.866275,6.5402175,CONFIRMED
TESS,1279.01,9.6141636,3.4271882,3.2264735,5477.0,0.840608,,933.6532689,749.8978043,74.7359105,CONFIRMED
TESS,128.01,4.9404714,1.954,2.3216,6086.0,1.13,,455.0,1178.0,320.012,CONFIRMED
TESS,1280.01,9.6926392,3.0182304,3.289074,4665.0,0.746003,,1838.2370548,626.5734732,36.4257934,CANDIDATE
TESS,1281.01,6.390888,3.766,2.47201,6191.0,1.32,,435.0,1227.0,376.532,CANDIDATE
TESS,1282.01,0.9689927,2.5496309,17.1331258,6430.0,1.41398,,13532.9710157,2332.2259008,6992.032823,CONFIRMED
TESS,1283.01,10.338505,4.242,11.8729,5336.96,0.84,,18162.0,903.0,110.512,CONFIRMED
TESS,1284.01,1.283251,2.012261,2.558112,3855.0,0.560391,,1961.318203,923.6720985,172.0252913,FALSE_POSITIVE
TESS,1285.01,1.2284388,1.9190118,1.866263,3526.0,0.53023,,1229.4965125,841.1003116,118.2802346,FALSE_POSITIVE
TESS,1286.01,0.6166953,0.712,10.4852,6588.0,1.57,,1089.0,2958.0,12724.9,CANDIDATE
TESS,1287.01,9.6001126,4.9882857,2.4070295,5891.0,1.2103699,,380.4193796,950.8147029,193.1543783,CANDIDATE
TESS,1288.01,2.6998294,2.208,4.94551,6180.0,0.92,,2798.0,1639.0,1198.41,CONFIRMED
TESS,1289.01,0.581322,1.3261177,2.2014886,3446.0,0.38621,,3206.6010016,952.4881815,194.5178158,FALSE_POSITIVE
TESS,129.01,0.980972,0.5405036,5.9162923,4486.0,0.764401,,6178.392421,1320.951709,719.5629045,CONFIRMED
TESS,1290.01,5.3987355,3.127,2.25345,5875.23,1.26,,352.0,1192.0,335.249,CONFIRMED
TESS,1291.01,7.16199,7.668,5.05452,6229.0,1.81,,800.0,1649.0,1230.42,CANDIDATE
TESS,1292.01,1.4412175,1.666,17.0442,5672.9,1.46,,12927.0,1626.0,1160.55,FALSE_POSITIVE
TESS,1293.01,1.6849938,0.916,3.76716,5923.0,1.11,,990.0,1198.0,342.918,CANDIDATE
TESS,1294.01,3.9152737,2.562,9.43435,5714.0,1.58,,3350.0,1170.0,311.498,CONFIRMED
TESS,1295.01,3.1968838,3.7533697,14.9685779,6470.0,1.59715,,7958.980656,1671.1249287,1843.1329908,CONFIRMED
TESS,1296.01,3.9443668,4.8652146,14.5727196,5494.0,1.75475,,6732.488454,1461.6208264,1078.5986988,CONFIRMED
TESS,1297.01,3.93034,3.667,14.8838,6292.0,1.37,,9724.58,,815.91,FALSE_POSITIVE
TESS,1298.01,4.5371361,4.042155,9.8153513,5731.0,1.48668,,4199.7558754,1326.6264827,732.0077048,CONFIRMED
TESS,130.01,14.3392144,4.6064739,2.2963233,6295.7,1.1374201,,392.6346872,841.9410276,118.7538488,CONFIRMED
TESS,1300.01,2.8716983,4.668,18.1267,6840.0,1.91,,8568.0,2281.0,4494.25,CONFIRMED
TESS,1301.01,6.0964074,2.3632965,2.5856853,4820.4,0.731699,,1142.4891745,737.3642914,69.8633506,CONFIRMED
TESS,1302.01,5.6666168,3.604,14.8589,6530.0,1.47,,9780.0,1277.0,442.536,CANDIDATE
TESS,1303.01,1.56029,2.751,18.4825,6897.0,2.29,,1690.0,3900.0,38412.5,FALSE_POSITIVE
TESS,1304.01,8.8735214,4.059,6.0401,5992.0,1.18,,1949.0,1591.0,1064.98,FALSE_POSITIVE
TESS,1306.01,7.6869063,4.652,23.7824,5147.3,3.07,,4500.0,1409.0,655.022,FALSE_POSITIVE
TESS,1308.01,1.3797091,2.352,22.2329,5924.0,2.67,,1320.0,3626.0,28702.5,FALSE_POSITIVE
TESS,131.01,6.2407826,1.513,16.0959,4174.0,0.9,,6114.0,708.0,41.7384,CANDIDATE
TESS,1310.01,2.6796,2.771,11.8862,5938.0,1.32,,7590.0,1492.0,823.434,FALSE_POSITIVE
TESS,1311.01,6.1406417,2.3525428,26.5174686,8298.0,1.87493,,9437.1831553,1714.087545,2040.1072476,CANDIDATE
TESS,1312.01,11.0765063,4.692,12.8076,6460.0,1.86,,4400.0,1033.0,189.348,FALSE_POSITIVE
TESS,1313.01,0.6193401,1.514,8.84136,7812.5,1.79,,1853.0,,55990.1,FALSE_POSITIVE
TESS,1314.01,2.6400663,3.368,18.2671,5155.0,2.72,,1328.0,2611.0,7719.64,FALSE_POSITIVE
TESS,1315.01,2.5778717,3.472,18.687,8321.0,3.16,,1010.0,4400.0,62241.5,FALSE_POSITIVE
TESS,1316.01,3.80509,3.347,8.57193,6555.5,2.35,,1280.0,1644.0,1214.11,FALSE_POSITIVE
TESS,1317.01,2.99041,3.952,24.2511,8542.0,3.56,,1290.0,4252.0,54264.3,FALSE_POSITIVE
TESS,1319.01,0.890967,1.784,2.89678,5159.2,0.87,,1100.0,2099.0,3225.32,FALSE_POSITIVE
TESS,132.01,2.1096805,2.1344043,3.6396725,5673.0,0.940806,,1309.7297126,1284.923458,644.2138136,CONFIRMED
TESS,1321.01,1.19888,1.558,20.5525,7315.0,5.46,,1169.03,2172.0,3694.96,FALSE_POSITIVE
TESS,1323.01,2.03905,2.26,6.42307,9003.0,2.68,,430.0,3550.0,26394.8,FALSE_POSITIVE
TESS,1324.01,2.9424142,4.073,9.70968,6854.0,1.79,,1400.0,3452.0,23595.1,FALSE_POSITIVE
TESS,1325.01,1.0793011,2.196,3.31116,4349.3,0.67,,1562.0,2612.0,7736.05,FALSE_POSITIVE
TESS,1327.01,3.9392211,2.379,27.6744,8715.0,4.12,,1468.0,2902.0,11779.7,CANDIDATE
TESS,1328.01,4.0157492,2.706,6.47219,6585.0,2.07,,1150.0,1417.0,669.61,FALSE_POSITIVE
TESS,1329.01,2.01976,3.394,7.3626,7274.6,1.72,,3963.85,2444.0,5926.69,FALSE_POSITIVE
TESS,133.01,8.1995368,2.1168277,1.9226211,4028.0,0.650533,,903.3694431,577.2199136,26.2353114,CANDIDATE
TESS,1331.01,2.65646,2.475,12.1711,6135.4,3.98,,773.369,1545.0,948.066,FALSE_POSITIVE
TESS,1333.01,4.7201912,4.416,15.2105,6696.0,1.8,,6710.0,1609.0,1112.85,CONFIRMED
TESS,1335.01,3.3295394,2.77,14.3988,7965.0,2.35,,2620.0,1916.0,2238.0,FALSE_POSITIVE
TESS,1336.01,3.8615978,1.678,13.8394,7396.0,2.45,,1020.0,1933.0,2320.32,FALSE_POSITIVE
TESS,1337.01,3.3448312,3.322,21.2012,9364.0,1.76,,13626.0,2277.0,4468.21,CONFIRMED
TESS,1338.01,95.174,11.6316864,7.8498891,5723.2,1.51811,,2600.061605,254.6525048,0.9938316,CONFIRMED
TESS,1339.01,8.8803281,2.71,3.20594,5555.7,0.92,,1238.0,777.0,60.7382,CONFIRMED
TESS,1339.02,28.580474,4.5139977,3.1455035,5555.7,0.920435,,1081.396943,545.0001759,20.8500726,CONFIRMED
TESS,1339.03,38.3511223,5.9120193,3.2843583,5555.7,0.920435,,1029.0917261,494.1094771,14.086845,CONFIRMED
TESS,134.01,1.4015183,1.1583061,1.4616853,3794.0,0.597007,,593.7540922,891.6389885,149.3747543,CONFIRMED
TESS,1340.01,8.5874668,5.1458902,5.3744721,5929.0,0.987583,,1904.8131484,895.5943008,152.0429498,FALSE_POSITIVE
TESS,1341.01,6.4474918,2.643,48.9878,6477.6,1.69,,9270.0,1443.0,720.601,FALSE_POSITIVE
TESS,1343.01,3.4040139,4.837,5.34279,9622.0,1.65,,935.0,4701.0,81123.4,FALSE_POSITIVE
TESS,1344.01,13.7432169,2.73,25.7481,5941.5,1.4,,5046.0,1015.0,176.671,FALSE_POSITIVE
TESS,1345.01,8.47134,6.989,16.9325,5146.0,4.88,,540.0,2137.0,3465.35,CANDIDATE
TESS,1346.01,5.5025577,3.1711008,2.7049797,4965.0,0.784109,,844.7022676,811.847988,102.6644008,CONFIRMED
TESS,1346.02,1.7622537,0.8779711,2.5235818,4965.0,0.784109,,733.5550822,1186.6066429,468.5415425,CONFIRMED
TESS,1347.01,0.8474218,0.8758764,1.7536544,5300.0,0.846387,,424.3932848,1678.5549814,1876.1315489,CONFIRMED
TESS,1347.02,4.8420438,2.4105648,1.6177405,5300.0,0.846387,,318.6638392,938.9141348,183.6641995,CONFIRMED
TESS,1348.01,2.14056,2.029,1.83828,4567.0,0.84,,355.8315803,1174.0,316.156,FALSE_POSITIVE
TESS,1349.01,12.71672,2.529,2.7546,5711.1,1.27,,388.126,673.0,34.1387,CANDIDATE
TESS,135.01,4.1269046,4.405,17.0952,6888.0,1.59,,10831.0,1715.0,1436.49,CONFIRMED
TESS,1350.01,5.5402372,7.713,17.4013,6415.0,3.39,,2710.0,1925.0,2282.41,CANDIDATE
TESS,1352.01,5.2958813,2.882,13.3622,5958.7,1.93,,5100.0,,414.975,CANDIDATE
TESS,1353.01,4.4350025,2.252,9.91393,9706.0,1.87,,2085.0,2535.0,6855.78,FALSE_POSITIVE
TESS,1354.01,1.4287976,2.93,9.00484,9224.0,1.65,,1768.0,5621.0,165726.0,FALSE_POSITIVE
TESS,1355.01,2.1702725,2.1417853,15.2590586,9218.0,1.8527499,,5156.7735359,2652.9602078,11706.9549101,CANDIDATE
TESS,1357.01,0.33759,1.351,2.96097,7387.0,1.37,,529.0,2725.0,9164.98,FALSE_POSITIVE
TESS,1359.01,2.5152549,2.386,13.4294,5915.0,2.11,,1870.0,2311.0,4740.94,FALSE_POSITIVE
TESS,136.01,0.4628844,0.5588219,1.3543237,3043.0,0.188624,,4489.9119215,723.3961549,64.718104,CONFIRMED
TESS,1360.01,0.70902,2.49,5.18865,8999.0,2.36,,570.0,4453.0,65312.0,FALSE_POSITIVE
TESS,1361.01,2.237462,2.991,10.2256,7050.0,1.66,,4281.0,2085.0,3143.23,CANDIDATE
TESS,1362.01,1.9173816,1.466,17.5081,8129.0,7.39,,664.0,1849.0,1941.36,CANDIDATE
TESS,1363.01,9.6926509,2.819,13.5133,6012.0,3.51,,1393.0,1045.0,198.127,FALSE_POSITIVE
TESS,1364.01,1.7753644,2.034,9.49405,9598.0,3.23,,878.0,2597.0,7558.32,CANDIDATE
TESS,1365.01,1.8286961,3.37,21.4433,6046.3,1.23,,7283.0,3235.0,18194.7,FALSE_POSITIVE
TESS,1366.01,14.8626982,3.3250502,26.5090911,5705.0,1.73364,,8264.2193919,962.2429589,202.6095767,FALSE_POSITIVE
TESS,1367.01,2.0881134,2.307,5.41738,6255.8,1.7,,730.0,2665.0,8383.12,FALSE_POSITIVE
TESS,1368.01,1.25562,2.304,2.95064,5717.0,1.72,,290.0,2024.0,2790.4,FALSE_POSITIVE
TESS,1369.01,7.6047417,5.23,6.14418,9139.0,1.8,,1200.0,1948.0,2393.29,FALSE_POSITIVE
TESS,137.01,4.8173797,1.323,1.71137,4651.0,0.69,,1800.0,672.0,33.919,FALSE_POSITIVE
TESS,1370.01,5.2651271,2.463,11.2446,8728.0,1.7,,3450.0,1993.0,2619.14,FALSE_POSITIVE
TESS,1371.01,5.0095595,3.353,36.2553,6527.0,1.75,,8700.0,1883.0,2088.59,CANDIDATE
TESS,1372.01,6.1600888,1.67,8.22262,5772.0,1.55,,1120.0,964.0,143.457,FALSE_POSITIVE
TESS,1373.01,3.8529998,3.225,15.4014,6893.4,1.57,,8913.0,1604.0,1099.44,CONFIRMED
TESS,1374.01,1.06884,2.512,10.3628,9222.0,4.94,,470.0,3736.0,32361.2,FALSE_POSITIVE
TESS,1375.01,5.4561177,3.1,5.78741,7465.0,1.51,,1360.0,1480.0,796.96,FALSE_POSITIVE
TESS,1376.01,1.7380504,1.496,4.42263,6026.0,1.45,,956.0,1476.0,787.969,FALSE_POSITIVE
TESS,1378.01,5.7785318,2.348,42.6903,8224.0,2.92,,4990.0,1921.0,2264.51,FALSE_POSITIVE
TESS,138.01,6.1982658,1.912,7.84585,5722.0,1.11,,3896.0,,234.343,CANDIDATE
TESS,1380.01,1.41072,2.623,8.4993,5197.0,3.84,,500.0,1863.0,2001.09,FALSE_POSITIVE
TESS,1381.01,6.5601782,4.058,28.2675,9976.0,2.62,,2474.0,3318.0,20126.7,CANDIDATE
TESS,1382.01,0.44482,1.058,10.8884,7184.0,1.88,,1610.0,3038.0,14152.2,FALSE_POSITIVE
TESS,1383.01,1.532703,2.698,10.8699,6023.1,1.39,,1250.0,3568.0,26916.4,FALSE_POSITIVE
TESS,1384.01,0.7131492,2.428,4.89712,5128.9,1.93,,450.0,3234.0,18159.7,FALSE_POSITIVE
TESS,1386.01,25.8386422,5.209,4.31235,5769.0,1.03,,1806.0,667.0,32.9135,CONFIRMED
TESS,1387.01,0.78381,1.443,3.89595,7842.0,1.72,,426.099,2743.0,9401.36,FALSE_POSITIVE
TESS,1388.01,4.4652986,2.502,14.5331,6051.2,1.18,,14440.0,1118.0,259.687,CONFIRMED
TESS,139.01,11.0708575,2.1937617,2.3337648,4356.0,0.700727,,1149.7328034,554.9934842,22.4219066,CONFIRMED
TESS,1390.01,2.6380089,3.55,12.8098,7495.0,2.5,,1683.0,3551.0,26423.9,FALSE_POSITIVE
TESS,1391.01,2.7260173,2.703,4.98036,5256.0,0.79,,1165.0,2317.0,4788.29,FALSE_POSITIVE
TESS,1392.01,2.86876,2.422,8.48351,8342.0,2.65,,1030.0,1983.0,2571.69,FALSE_POSITIVE
TESS,1394.01,2.958148,3.769,4.47387,6294.0,1.58,,980.0,2311.0,4739.26,FALSE_POSITIVE
TESS,1395.01,0.98736,1.464,3.41784,6301.3,1.69,,370.0,1987.0,2591.32,FALSE_POSITIVE
TESS,1396.01,3.99307,4.783,6.35126,4731.1,0.93,,3892.81,1667.0,1282.52,FALSE_POSITIVE
TESS,1397.01,8.6795072,3.628,24.132,6057.0,1.14,,10160.0,1366.0,578.958,FALSE_POSITIVE
TESS,1398.01,6.5560604,2.703,13.1465,8918.0,4.58,,861.0,1588.0,1056.97,CANDIDATE
TESS,1399.01,1.3812787,2.4,5.91488,6483.0,1.38,,1573.0,3488.0,24595.6,FALSE_POSITIVE
TESS,140.01,2.2813432,1.1601933,12.7387194,6174.0,2.35511,,1126.6619488,2221.9981475,5760.9720984,CANDIDATE
TESS,1400.01,5.48923,3.29,11.8401,6004.0,1.62,,910.0,1987.0,2592.62,FALSE_POSITIVE
TESS,1401.01,7.3845072,4.531,23.6091,6149.2,1.43,,25160.0,,514.397,FALSE_POSITIVE
TESS,1402.01,0.43889,0.947,6.69456,7111.0,2.32,,650.0,3049.0,14357.3,FALSE_POSITIVE
TESS,1403.01,2.3359622,6.0165684,18.3852989,7577.0,2.0780001,,3066.2492749,2362.6020308,7363.4830838,FALSE_POSITIVE
TESS,1404.01,6.8674054,3.488,2.4024,6051.5,1.03,,779.0,1157.0,297.944,CANDIDATE
TESS,1404.02,14.431887,3.265,3.73311,6051.5,1.03,,1687.0,749.0,52.4908,CANDIDATE
TESS,1406.01,10.5739824,4.04,9.43898,6519.0,1.27,,5460.0,1007.0,171.146,CONFIRMED
TESS,1407.01,9.9783319,4.2281711,2.0515332,6073.5,1.47131,,179.2248456,1062.3035336,300.9646623,CONFIRMED
TESS,1408.01,4.4247042,1.318,8.3621,6594.0,1.49,,2447.0,1293.0,465.179,CONFIRMED
TESS,1408.02,2.2222094,2.461,1.39527,6594.0,1.49,,87.0,1864.0,2005.35,CONFIRMED
TESS,1409.01,4.7182888,4.046,15.2763,6112.0,2.74,,3000.0,1516.0,876.886,CANDIDATE
TESS,141.01,1.0082361,1.41,1.7202,5795.29,1.13,,228.0,1835.0,1882.94,CONFIRMED
TESS,1410.01,1.2168732,0.86,3.43106,4634.6,0.78,,1240.0,980.0,153.719,CONFIRMED
TESS,1411.01,1.4520486,1.339,1.404,4184.0,0.69,,393.0,1125.0,266.85,CONFIRMED
TESS,1412.01,4.731977,0.361,6.97384,4223.45,0.66,,3470.0,367.0,3.01841,CANDIDATE
TESS,1413.01,6.1182129,0.6671441,6.1579891,5427.0,0.890109,,1805.1895773,891.1240042,149.0299553,CANDIDATE
TESS,1414.01,3.0197807,3.5896763,17.9176077,7128.0,1.58815,,12016.7483851,1813.9505159,2558.7198805,CANDIDATE
TESS,1415.01,14.4204896,5.1737619,4.7909139,6383.0,1.41048,,1061.4991496,942.9968937,186.8796664,CANDIDATE
TESS,1416.01,1.0697621,1.356,1.60037,4946.0,0.8,,376.0,1590.0,1061.92,CONFIRMED
TESS,1417.01,3.0726434,2.2602485,19.9197757,7164.0,1.55831,,10471.4949697,1793.7963398,2446.8848714,CONFIRMED
TESS,1418.01,0.6763235,4.916459,1.700035,8475.0,2.9486499,,30.1617977,3663.5419408,42572.1587375,FALSE_POSITIVE
TESS,1419.01,2.8997405,1.849,10.0433,5224.0,0.82,,13760.0,1015.0,176.587,CONFIRMED
TESS,142.01,0.8533534,1.2018737,12.600718,3658.0,0.608076,,25080.3290695,1026.213105,262.1025386,CANDIDATE
TESS,1420.01,6.9561134,3.3628003,12.090823,5387.0,0.940037,,15989.231101,872.4987884,136.9557694,CONFIRMED
TESS,1422.01,13.001789,4.4847322,3.84805,5914.0,1.00826,,1339.5837664,786.6834253,90.515093,CONFIRMED
TESS,1423.01,2.7556532,3.3967282,6.4145519,4993.0,0.696945,,2854.4589288,967.6926252,207.2386368,FALSE_POSITIVE
TESS,1424.01,4.8962484,2.362418,3.5246468,4528.99,0.799965,,1186.0289925,796.4215716,95.080851,CANDIDATE
TESS,1425.01,1.0318213,1.599,28.2906,5810.6,1.49,,5577.0,2668.0,8422.18,CANDIDATE
TESS,1426.01,0.78999,1.153,1.99,5558.0,1.1,,5750.0,2398.0,5497.38,FALSE_POSITIVE
TESS,1427.01,12.80758,3.596,11.4222,5094.4,0.63,,27112.7,643.0,28.4034,FALSE_POSITIVE
TESS,1428.01,11.35626,6.047,12.9372,6314.0,2.14,,2190.0,1731.0,1493.65,FALSE_POSITIVE
TESS,1429.01,0.6412558,1.1161082,4.841202,5854.65,1.47292,,1029.5348333,2573.9569471,10373.5192117,FALSE_POSITIVE
TESS,143.01,2.3109689,3.4303821,17.30428,6371.0,1.95411,,6829.4236495,2068.197749,4324.0354536,CONFIRMED
TESS,1430.01,7.4341456,2.424,1.97737,5064.0,0.78,,701.0,733.0,48.0098,CONFIRMED
TESS,1431.01,2.650232,2.03,15.9327,7400.0,1.94,,6449.0,1720.0,1454.53,CONFIRMED
TESS,1432.01,6.1095756,2.441,2.19963,5587.0,0.91,,510.0,916.0,117.102,CANDIDATE
TESS,1433.01,12.4379715,1.7137815,24.6478297,3275.0,0.476997,,123693.2601599,348.5191947,3.4868062,CANDIDATE
TESS,1434.01,29.871853,4.6960535,2.4078494,5393.86,0.735511,,712.5668187,474.9939578,12.0302137,CANDIDATE
TESS,1435.01,0.6858178,1.3936363,0.9996714,5142.0,0.82354,,148.2277582,1707.7366899,2010.0397143,CANDIDATE
