orbital_period,transit_duration,planet_radius,stellar_temp,stellar_radius,transit_depth,disposition
1.0793011,2.196,3.31116,4349.3,0.67,1562.0,FALSE_POSITIVE
3.9392211,2.379,27.6744,8715.0,4.12,1468.0,CANDIDATE
4.0157492,2.706,6.47219,6585.0,2.07,1150.0,FALSE_POSITIVE
2.01976,3.394,7.3626,7274.6,1.72,3963.85,FALSE_POSITIVE
8.1995368,2.1168277,1.9226211,4028.0,0.650533,903.3694431,CANDIDATE
2.65646,2.475,12.1711,6135.4,3.98,773.369,FALSE_POSITIVE
4.7201912,4.416,15.2105,6696.0,1.8,6710.0,CONFIRMED
3.3295394,2.77,14.3988,7965.0,2.35,2620.0,FALSE_POSITIVE
3.8615978,1.678,13.8394,7396.0,2.45,1020.0,FALSE_POSITIVE
3.3448312,3.322,21.2012,9364.0,1.76,13626.0,CONFIRMED
95.174,11.6316864,7.8498891,5723.2,1.51811,2600.061605,CONFIRMED
8.8803281,2.71,3.20594,5555.7,0.92,1238.0,CONFIRMED
28.580474,4.5139977,3.1455035,5555.7,0.920435,1081.396943,CONFIRMED
38.3511223,5.9120193,3.2843583,5555.7,0.920435,1029.0917261,CONFIRMED
1.4015183,1.1583061,1.4616853,3794.0,0.597007,593.7540922,CONFIRMED
8.5874668,5.1458902,5.3744721,5929.0,0.987583,1904.8131484,FALSE_POSITIVE
6.4474918,2.643,48.9878,6477.6,1.69,9270.0,FALSE_POSITIVE
3.4040139,4.837,5.34279,9622.0,1.65,935.0,FALSE_POSITIVE
13.7432169,2.73,25.7481,5941.5,1.4,5046.0,FALSE_POSITIVE
8.47134,6.989,16.9325,5146.0,4.88,540.0,CANDIDATE
5.5025577,3.1711008,2.7049797,4965.0,0.784109,844.7022676,CONFIRMED
1.7622537,0.8779711,2.5235818,4965.0,0.784109,733.5550822,CONFIRMED
0.8474218,0.8758764,1.7536544,5300.0,0.846387,424.3932848,CONFIRMED
4.8420438,2.4105648,1.6177405,5300.0,0.846387,318.6638392,CONFIRMED
2.14056,2.029,1.83828,4567.0,0.84,355.8315803,FALSE_POSITIVE
12.71672,2.529,2.7546,5711.1,1.27,388.126,CANDIDATE
4.1269046,4.405,17.0952,6888.0,1.59,10831.0,CONFIRMED
5.5402372,7.713,17.4013,6415.0,3.39,2710.0,CANDIDATE
5.2958813,2.882,13.3622,5958.7,1.93,5100.0,CANDIDATE
4.4350025,2.252,9.91393,9706.0,1.87,2085.0,FALSE_POSITIVE
1.4287976,2.93,9.00484,9224.0,1.65,1768.0,FALSE_POSITIVE
2.1702725,2.1417853,15.2590586,9218.0,1.8527499,5156.7735359,CANDIDATE
0.33759,1.351,2.96097,7387.0,1.37,529.0,FALSE_POSITIVE
2.5152549,2.386,13.4294,5915.0,2.11,1870.0,FALSE_POSITIVE
0.4628844,0.5588219,1.3543237,3043.0,0.188624,4489.9119215,CONFIRMED
0.70902,2.49,5.18865,8999.0,2.36,570.0,FALSE_POSITIVE
2.237462,2.991,10.2256,7050.0,1.66,4281.0,CANDIDATE
1.9173816,1.466,17.5081,8129.0,7.39,664.0,CANDIDATE
9.6926509,2.819,13.5133,6012.0,3.51,1393.0,FALSE_POSITIVE
1.7753644,2.034,9.49405,9598.0,3.23,878.0,CANDIDATE
1.8286961,3.37,21.4433,6046.3,1.23,7283.0,FALSE_POSITIVE
14.8626982,3.3250502,26.5090911,5705.0,1.73364,8264.2193919,FALSE_POSITIVE
2.0881134,2.307,5.41738,6255.8,1.7,730.0,FALSE_POSITIVE
1.25562,2.304,2.95064,5717.0,1.72,290.0,FALSE_POSITIVE
7.6047417,5.23,6.14418,9139.0,1.8,1200.0,FALSE_POSITIVE
4.8173797,1.323,1.71137,4651.0,0.69,1800.0,FALSE_POSITIVE
5.2651271,2.463,11.2446,8728.0,1.7,3450.0,FALSE_POSITIVE
5.0095595,3.353,36.2553,6527.0,1.75,8700.0,CANDIDATE
6.1600888,1.67,8.22262,5772.0,1.55,1120.0,FALSE_POSITIVE
3.8529998,3.225,15.4014,6893.4,1.57,8913.0,CONFIRMED
1.06884,2.512,10.3628,9222.0,4.94,470.0,FALSE_POSITIVE
5.4561177,3.1,5.78741,7465.0,1.51,1360.0,FALSE_POSITIVE
1.7380504,1.496,4.42263,6026.0,1.45,956.0,FALSE_POSITIVE
5.7785318,2.348,42.6903,8224.0,2.92,4990.0,FALSE_POSITIVE
6.1982658,1.912,7.84585,5722.0,1.11,3896.0,CANDIDATE
1.41072,2.623,8.4993,5197.0,3.84,500.0,FALSE_POSITIVE
6.5601782,4.058,28.2675,9976.0,2.62,2474.0,CANDIDATE
0.44482,1.058,10.8884,7184.0,1.88,1610.0,FALSE_POSITIVE
1.532703,2.698,10.8699,6023.1,1.39,1250.0,FALSE_POSITIVE
0.7131492,2.428,4.89712,5128.9,1.93,450.0,FALSE_POSITIVE
25.8386422,5.209,4.31235,5769.0,1.03,1806.0,CONFIRMED
0.78381,1.443,3.89595,7842.0,1.72,426.099,FALSE_POSITIVE
4.4652986,2.502,14.5331,6051.2,1.18,14440.0,CONFIRMED
11.0708575,2.1937617,2.3337648,4356.0,0.700727,1149.7328034,CONFIRMED
2.6380089,3.55,12.8098,7495.0,2.5,1683.0,FALSE_POSITIVE
2.7260173,2.703,4.98036,5256.0,0.79,1165.0,FALSE_POSITIVE
2.86876,2.422,8.48351,8342.0,2.65,1030.0,FALSE_POSITIVE
2.958148,3.769,4.47387,6294.0,1.58,980.0,FALSE_POSITIVE
0.98736,1.464,3.41784,6301.3,1.69,370.0,FALSE_POSITIVE
3.99307,4.783,6.35126,4731.1,0.93,3892.81,FALSE_POSITIVE
8.6795072,3.628,24.132,6057.0,1.14,10160.0,FALSE_POSITIVE
6.5560604,2.703,13.1465,8918.0,4.58,861.0,CANDIDATE
1.3812787,2.4,5.91488,6483.0,1.38,1573.0,FALSE_POSITIVE
2.2813432,1.1601933,12.7387194,6174.0,2.35511,1126.6619488,CANDIDATE
5.48923,3.29,11.8401,6004.0,1.62,910.0,FALSE_POSITIVE
7.3845072,4.531,23.6091,6149.2,1.43,25160.0,FALSE_POSITIVE
0.43889,0.947,6.69456,7111.0,2.32,650.0,FALSE_POSITIVE
2.3359622,6.0165684,18.3852989,7577.0,2.0780001,3066.2492749,FALSE_POSITIVE
6.8674054,3.488,2.4024,6051.5,1.03,779.0,CANDIDATE
14.431887,3.265,3.73311,6051.5,1.03,1687.0,CANDIDATE
10.5739824,4.04,9.43898,6519.0,1.27,5460.0,CONFIRMED
9.9783319,4.2281711,2.0515332,6073.5,1.47131,179.2248456,CONFIRMED
4.4247042,1.318,8.3621,6594.0,1.49,2447.0,CONFIRMED
2.2222094,2.461,1.39527,6594.0,1.49,87.0,CONFIRMED
4.7182888,4.046,15.2763,6112.0,2.74,3000.0,CANDIDATE
1.0082361,1.41,1.7202,5795.29,1.13,228.0,CONFIRMED
1.2168732,0.86,3.43106,4634.6,0.78,1240.0,CONFIRMED
1.4520486,1.339,1.404,4184.0,0.69,393.0,CONFIRMED
4.731977,0.361,6.97384,4223.45,0.66,3470.0,CANDIDATE
6.1182129,0.6671441,6.1579891,5427.0,0.890109,1805.1895773,CANDIDATE
3.0197807,3.5896763,17.9176077,7128.0,1.58815,12016.7483851,CANDIDATE
14.4204896,5.1737619,4.7909139,6383.0,1.41048,1061.4991496,CANDIDATE
1.0697621,1.356,1.60037,4946.0,0.8,376.0,CONFIRMED
3.0726434,2.2602485,19.9197757,7164.0,1.55831,10471.4949697,CONFIRMED
0.6763235,4.916459,1.700035,8475.0,2.9486499,30.1617977,FALSE_POSITIVE
2.8997405,1.849,10.0433,5224.0,0.82,13760.0,CONFIRMED
0.8533534,1.2018737,12.600718,3658.0,0.608076,25080.3290695,CANDIDATE
6.9561134,3.3628003,12.090823,5387.0,0.940037,15989.231101,CONFIRMED
13.001789,4.4847322,3.84805,5914.0,1.00826,1339.5837664,CONFIRMED
2.7556532,3.3967282,6.4145519,4993.0,0.696945,2854.4589288,FALSE_POSITIVE
4.8962484,2.362418,3.5246468,4528.99,0.799965,1186.0289925,CANDIDATE
1.0318213,1.599,28.2906,5810.6,1.49,5577.0,CANDIDATE
0.78999,1.153,1.99,5558.0,1.1,5750.0,FALSE_POSITIVE
12.80758,3.596,11.4222,5094.4,0.63,27112.7,FALSE_POSITIVE
11.35626,6.047,12.9372,6314.0,2.14,2190.0,FALSE_POSITIVE
0.6412558,1.1161082,4.841202,5854.65,1.47292,1029.5348333,FALSE_POSITIVE
2.3109689,3.4303821,17.30428,6371.0,1.95411,6829.4236495,CONFIRMED
7.4341456,2.424,1.97737,5064.0,0.78,701.0,CONFIRMED
2.650232,2.03,15.9327,7400.0,1.94,6449.0,CONFIRMED
6.1095756,2.441,2.19963,5587.0,0.91,510.0,CANDIDATE
12.4379715,1.7137815,24.6478297,3275.0,0.476997,123693.2601599,CANDIDATE
29.871853,4.6960535,2.4078494,5393.86,0.735511,712.5668187,CANDIDATE
0.6858178,1.3936363,0.9996714,5142.0,0.82354,148.2277582,CANDIDATE
0.8675883,1.3814953,1.4302423,5011.22,0.74524,321.4840933,CANDIDATE
18.840891,5.765,2.00342,6093.0,1.22,331.0,CONFIRMED
5.1396666,0.8991981,2.259057,5374.0,0.815924,769.5996824,CONFIRMED
9.4280902,1.377,2.49195,5374.0,0.82,799.0,CONFIRMED
27.6438617,5.321,3.68027,5873.0,1.62,560.0,CONFIRMED
6.267832,2.789,1.99779,5950.0,1.15,321.0,CONFIRMED
15.5174519,5.322,2.43592,5780.0,1.34,434.0,CANDIDATE
4.6274206,4.6582573,1.43332,5780.0,1.34,152.4142924,CANDIDATE
22.092974,5.813,2.33525,5885.0,1.24,435.0,CANDIDATE
0.4090681,0.6165726,1.1833779,3328.0,0.308799,1281.2294665,CONFIRMED
23.5407467,4.025,2.11441,5236.0,0.75,956.0,CONFIRMED
0.4702719,1.3258819,1.4344026,5466.0,0.92499,209.49313,CONFIRMED
9.8130697,3.91,2.67352,6240.0,1.06,630.0,CANDIDATE
4.7842093,2.947,2.14401,6240.0,1.06,390.0,CANDIDATE
6.3170657,2.4466954,2.4720516,5180.0,0.83031,688.3375977,CANDIDATE
4.5057387,1.885675,1.7133121,5180.0,0.83031,428.7456455,CANDIDATE
1.2273079,4.8114753,3.6075647,6906.0,4.12041,66.4147779,FALSE_POSITIVE
8.0970819,3.127852,2.6354043,3391.0,0.381586,4723.0724376,CONFIRMED
2.3691849,1.6840374,1.614201,5780.0,0.604385,699.3113402,CANDIDATE
5.13002,4.78,8.86428,5430.7,1.58,3376.0,CANDIDATE
2.0439268,1.008937,1.0924808,3407.0,0.473603,465.1929875,CONFIRMED
16.5379864,2.796,2.51948,5781.0,1.03,608.0,CONFIRMED
11.0619937,1.7587777,1.6184944,3248.0,0.275364,3249.1164334,CONFIRMED
6.5886877,1.678,2.12746,4920.0,0.71,852.0,CONFIRMED
4.3135263,1.874,1.17405,4920.0,0.71,274.0,CONFIRMED
2.6794168,2.988801,13.6925582,6075.0,1.14394,13578.3447901,CANDIDATE
3.6231364,2.385,18.4921,6458.8,1.35,17749.0,CANDIDATE
18.712253,6.475,10.3984,6125.0,1.27,6066.0,CONFIRMED
2.7759678,3.074,15.4018,6140.0,1.24,13613.0,CONFIRMED
9.155934,3.1412022,2.4949092,5219.0,0.82204,908.2412562,FALSE_POSITIVE
6.8424983,3.3079378,16.4578474,5766.0,1.1282001,8029.880305,FALSE_POSITIVE
3.5686777,2.5811179,20.2503751,6046.0,1.28529,20121.1854664,CANDIDATE
2.1779407,2.098,1.28228,5801.89,1.26,110.0,CONFIRMED
2.8791023,2.7497683,12.0920506,5583.0,1.1145999,11426.6170088,CONFIRMED
11.3125266,2.5943007,2.686447,5290.0,0.854841,861.7265878,CANDIDATE
1.4200248,1.431,12.5242,4910.0,0.77,23730.0,CONFIRMED
1.8718991,1.475,2.40733,4201.0,0.75,920.0,CANDIDATE
5.9711357,1.5478671,1.8721145,3834.0,0.490737,1437.1086027,CONFIRMED
15.5324385,1.7640717,2.013576,3382.0,0.369306,2937.4953214,CONFIRMED
1.880531,1.1911684,1.4548629,3382.0,0.369306,1214.0066593,CONFIRMED
3.0929386,0.8776502,1.2815317,4884.29,0.750598,254.2319025,CONFIRMED
6.7650398,1.421,1.39215,4884.29,0.75,269.0,CONFIRMED
3.4231002,2.4377583,35.4084057,5620.9,2.6126101,8643.1016455,FALSE_POSITIVE
2.5272822,1.265861,2.2007181,3624.0,0.49012,1847.4872236,CONFIRMED
20.7724316,5.508,3.91576,5625.56,0.97,1415.0,CONFIRMED
52.5637056,6.5,3.28372,5625.56,0.97,1193.0,CONFIRMED
6.3634106,2.692302,4.4784698,5103.0,0.859483,2368.6952027,CONFIRMED
5.2544884,2.898,2.1916,5958.0,0.99,567.0,CONFIRMED
5.222621,4.693629,3.7216015,3453.0,0.275946,15867.9920175,FALSE_POSITIVE
1.2174936,2.57,12.9438,6596.04,1.46,6969.0,CONFIRMED
2.7324809,2.2139341,18.2785375,6695.0,1.61271,9548.2806012,CONFIRMED
10.1802014,4.613,12.3422,5623.0,1.04,11500.0,CONFIRMED
16.6828999,1.804,17.1854,6423.0,2.63,2054.0,FALSE_POSITIVE
4.86709,3.103,7.42915,5814.3,1.15,4210.0,CONFIRMED
2.1853174,1.656,14.8742,8332.0,4.02,1168.0,FALSE_POSITIVE
5.7121916,4.775,15.4584,6720.0,1.79,7555.0,CANDIDATE
5.0037857,4.154,6.77338,6109.0,1.09,1950.0,FALSE_POSITIVE
1.1623941,1.266,8.21669,5843.7,2.23,1099.0,FALSE_POSITIVE
2.9551881,1.361,5.60201,5054.0,6.17,230.0,FALSE_POSITIVE
0.2666485,1.075,1.30468,4154.0,0.71,230.0,FALSE_POSITIVE
23.28798,3.462,14.6492,5047.0,8.95,120.0,FALSE_POSITIVE
0.4721054,1.6995515,1.3988866,7269.0,1.93752,45.2185132,FALSE_POSITIVE
6.98301,3.472,13.6402,5118.0,8.4,270.0,FALSE_POSITIVE
3.9943,4.876,11.9767,4939.0,5.11,550.0,CANDIDATE
4.4902667,2.758,5.56985,5899.0,1.23,2513.0,CANDIDATE
0.86673,1.089,3.54647,5904.0,1.25,662.925,FALSE_POSITIVE
5.147905,5.405,18.0411,6064.0,2.9,3710.0,CONFIRMED
5.0267996,2.754044,12.9814741,6434.0,1.4782799,6358.0060702,CONFIRMED
10.82661,6.877,11.5303,5113.0,0.68,5890.0,FALSE_POSITIVE
0.8165295,2.294,4.12435,8911.0,1.85,468.0,FALSE_POSITIVE
1.4014167,3.661,11.8932,8014.0,1.6,2730.0,FALSE_POSITIVE
5.8574075,5.8548029,13.8892762,5982.9,1.67987,6489.7302346,CONFIRMED
1.077774,2.682,10.1773,7274.0,1.58,2680.0,FALSE_POSITIVE
2.7536237,2.39,11.1685,5647.0,2.41,1460.0,FALSE_POSITIVE
1.6534102,3.102,6.07704,6928.0,1.46,600.0,FALSE_POSITIVE
1.2456423,1.354,3.80598,6194.0,1.5,691.0,FALSE_POSITIVE
3.4272549,5.9083927,7.7503736,6338.0,2.0707099,569.4677099,FALSE_POSITIVE
10.9115374,3.269,18.4382,9195.0,3.37,1039.0,FALSE_POSITIVE
0.46741,1.25,7.77804,7960.5,1.77,1592.12,FALSE_POSITIVE
2.1575124,2.236,11.8527,8326.0,3.87,550.0,FALSE_POSITIVE
1.577609,1.646,9.73924,7856.0,2.91,1055.0,FALSE_POSITIVE
1.59782,1.49,3.59995,5037.6,0.79,1713.69,FALSE_POSITIVE
1.23852,3.138,7.11712,6524.0,3.4,440.0,FALSE_POSITIVE
1.1025238,2.321,15.8737,9218.0,2.0,2919.0,FALSE_POSITIVE
1.76589,3.807,4.06597,6221.0,1.55,730.0,FALSE_POSITIVE
1.36991,4.156,11.8886,7339.8,3.64,1170.0,FALSE_POSITIVE
3.66505,2.346,7.19016,6370.0,2.32,910.0,FALSE_POSITIVE
2.0560153,2.773,17.2767,6485.0,1.24,17453.0,CONFIRMED
1.902606,2.3653693,19.576504,9918.0,1.82241,8984.9897271,CONFIRMED
1.0960111,3.167,9.05714,6083.0,1.58,2150.0,FALSE_POSITIVE
7.00776,2.68,8.1288,6347.0,1.22,3666.99,FALSE_POSITIVE
6.1461734,5.386,6.96236,6153.0,1.5,1034.0,FALSE_POSITIVE
4.1812866,4.394,15.448,6146.0,2.31,4280.0,FALSE_POSITIVE
2.9798592,2.737,4.92227,9024.0,1.89,580.0,FALSE_POSITIVE
6.72694,2.649,5.19273,6745.0,1.53,1070.0,FALSE_POSITIVE
10.9554897,6.772,22.7316,8522.0,6.79,370.0,FALSE_POSITIVE
0.6171788,1.433,7.26341,9603.0,3.14,519.0,FALSE_POSITIVE
1.5309799,1.37,6.01061,6298.0,2.38,654.0,FALSE_POSITIVE
5.0625809,3.69,15.2343,7664.0,2.76,2884.0,CANDIDATE
7.6316384,2.054,12.4425,6338.3,1.49,4580.0,CANDIDATE
0.50261,1.127,6.28067,6941.0,1.67,1120.0,FALSE_POSITIVE
8.905407,2.71,12.3602,6659.0,1.41,6702.0,CANDIDATE
3.6458046,1.828,2.93272,5053.0,0.88,1168.0,CANDIDATE
8.0637954,0.804,9.29431,5053.0,0.88,2301.0,CANDIDATE
1.41853,2.728,3.93221,6329.0,1.68,560.0,FALSE_POSITIVE
6.5344463,2.774,15.3823,7715.3,2.67,3240.0,FALSE_POSITIVE
6.4902646,2.545,3.24146,5999.0,0.96,1080.0,CANDIDATE
6.54692,4.589,5.62882,6034.0,1.12,2400.0,CANDIDATE
2.590266,4.378,9.54526,5855.0,3.22,700.0,FALSE_POSITIVE
6.74657,1.803,16.2785,5910.7,2.57,2970.0,FALSE_POSITIVE
3.7983639,1.594,13.7263,9500.0,2.36,3194.0,FALSE_POSITIVE
8.2916,3.361,6.71582,5119.0,3.1,470.0,FALSE_POSITIVE
5.13664,4.45,7.04152,9238.0,2.32,930.0,FALSE_POSITIVE
1.5166573,1.607,7.73846,6905.3,2.0,1590.0,FALSE_POSITIVE
1.13345,1.894,3.03424,6223.0,1.4,490.0,CANDIDATE
0.71933,1.474,3.45648,5758.0,1.44,478.823,FALSE_POSITIVE
12.6017,4.835,3.34292,5861.6,1.21,800.0,FALSE_POSITIVE
2.5798051,3.413,25.2815,6116.5,1.49,5740.0,FALSE_POSITIVE
5.4499753,4.319,5.28759,6220.5,1.79,973.0,CANDIDATE
1.6256942,1.988,32.1007,6628.0,3.96,1720.0,FALSE_POSITIVE
1.67546,1.202,6.44889,6745.5,1.78,1250.0,CANDIDATE
7.57193,2.656,10.2119,9146.0,4.72,420.0,FALSE_POSITIVE
5.9382163,2.244,18.5099,6775.5,2.09,6171.0,CANDIDATE
9.4341589,2.8505348,6.3734064,5450.4,0.938168,4001.924935,CONFIRMED
2.09989,0.908,10.1564,6025.3,1.04,27336.4,FALSE_POSITIVE
1.44127,2.605,9.20279,8009.0,1.65,2750.0,FALSE_POSITIVE
1.08697,1.967,4.98445,5751.0,1.69,860.0,FALSE_POSITIVE
3.4648951,1.046,9.72728,8455.3,2.54,1339.0,CANDIDATE
14.152,3.599,10.6751,5823.9,1.28,3800.0,FALSE_POSITIVE
0.2580006,0.5351356,6.2776081,9035.0,2.08687,812.7310325,CANDIDATE
2.27456,3.32,13.266,6777.0,3.35,1020.0,FALSE_POSITIVE
0.98999,2.05,3.95137,6208.0,1.84,420.0,FALSE_POSITIVE
0.5596691,1.478,24.4148,8368.0,2.3,4538.0,CANDIDATE
3.01106,3.073,7.20703,6516.0,1.63,1617.22,FALSE_POSITIVE
1.35932,2.831,10.3751,5421.0,0.94,2840.0,FALSE_POSITIVE
1.71614,2.038,14.1349,5511.5,4.92,681.449,FALSE_POSITIVE
2.0845434,2.017038,13.4432705,5638.0,1.10646,12504.825019,CONFIRMED
1.74626,3.88,5.62786,8348.0,1.8,1110.0,FALSE_POSITIVE
1.2427,1.563,6.05271,5624.8,2.14,663.745,FALSE_POSITIVE
8.66698,6.104,27.4804,6322.2,2.52,9854.3,FALSE_POSITIVE
21.216464,3.045,13.1431,5925.0,1.55,6499.0,CONFIRMED
2.4611008,3.13,12.3334,5429.5,1.63,1795.0,FALSE_POSITIVE
0.783879,1.4870966,9.6813253,4975.0,5.3874698,274.5156373,FALSE_POSITIVE
0.99837,1.632,5.29489,6082.0,1.13,2730.0,FALSE_POSITIVE
1.97741,6.549,17.5768,6742.0,2.11,5470.0,FALSE_POSITIVE
2.51266,2.411,13.3617,5988.0,2.3,2790.01,FALSE_POSITIVE
4.7947749,4.799,18.3428,6333.0,2.18,6864.0,CONFIRMED
1.8932775,3.118,21.043,6904.3,2.04,3415.0,FALSE_POSITIVE
0.88654,1.679,24.9348,6919.0,4.27,870.0,FALSE_POSITIVE
1.83641,2.222,10.6176,9542.0,5.03,470.0,FALSE_POSITIVE
1.80794,2.17,20.9267,4628.0,8.61,540.0,CANDIDATE
12.5343031,4.572,8.71775,7275.0,2.51,1517.0,FALSE_POSITIVE
3.581083,3.454,17.1017,9503.0,5.96,760.0,CANDIDATE
35.4028219,4.221,21.7639,7455.0,1.78,12666.0,FALSE_POSITIVE
3.7628372,3.956,17.3305867,6979.2,1.58746,11360.0,CANDIDATE
5.6318074,3.4553092,4.8217692,5669.9,1.38826,1186.1481873,FALSE_POSITIVE
2.06313,2.157,11.9118,6716.5,4.77,600.0,FALSE_POSITIVE
1.51233,2.59,11.1245,9447.0,4.35,640.0,FALSE_POSITIVE
1.7498117,1.641,8.13315,6222.3,1.53,2549.0,FALSE_POSITIVE
1.9734615,3.69,16.6678,7962.9,3.62,1295.0,FALSE_POSITIVE
0.73772,1.057,4.68288,6001.0,1.49,980.0,FALSE_POSITIVE
1.1020719,0.864,4.33066,6011.0,1.73,580.0,CANDIDATE
1.2198382,2.8341804,18.2179311,7398.5,1.60242,12160.1096043,CONFIRMED
4.608,3.383,7.99698,5935.0,1.28,3213.22,FALSE_POSITIVE
0.361112,0.756,6.69136,6056.9,1.95,710.0,FALSE_POSITIVE
5.33155,6.191,14.6101,5917.0,2.22,4220.0,CONFIRMED
6.15952,3.834,3.90515,6175.9,1.09,1230.0,FALSE_POSITIVE
4.7321735,2.589,14.269,6739.0,1.56,8121.0,CONFIRMED
3.46608,4.403,20.8363,7249.8,3.02,1620.0,FALSE_POSITIVE
8.7094632,3.027,20.9625,5597.0,1.59,4510.0,CONFIRMED
4.7126743,1.061,6.97602,5626.5,1.55,1941.0,CANDIDATE
1.0357235,1.366,15.828,4963.0,7.83,480.0,FALSE_POSITIVE
2.4727425,2.341,23.6289,6057.7,2.13,2929.0,FALSE_POSITIVE
13.3118,4.492,2.67981,6011.0,0.98,750.0,FALSE_POSITIVE
2.7684331,4.223,4.61938,5388.0,0.98,3234.0971112,CANDIDATE
2.5287981,1.286,2.29951,5740.2,1.19,387.0,CANDIDATE
16.2016817,2.792,2.38101,5071.0,0.78,885.0,CONFIRMED
2.8641388,2.417,15.5276,6082.0,1.53,9597.0,CONFIRMED
5.2469991,3.45,5.46087,6651.0,1.44,1180.0,FALSE_POSITIVE
0.7438074,1.377,9.77911,5182.0,4.04,633.0,FALSE_POSITIVE
3.9401791,1.991,25.3897,7170.0,1.51,13317.0,FALSE_POSITIVE
1.3433022,0.662,4.72169,6713.0,1.45,1052.0,CANDIDATE
1.4013505,1.562,3.7143,5521.0,0.94,1532.0,FALSE_POSITIVE
2.3866952,2.654,9.72386,5017.0,4.73,586.0,FALSE_POSITIVE
7.764691,3.185,15.6068,5404.7,0.99,24530.0,CANDIDATE
1.5982014,2.254,2.28827,6594.0,1.49,296.0,CANDIDATE
6.453624,3.582,1.35756,7257.0,1.02,200.0,CANDIDATE
1.7126115,3.128,2.01928,5932.2,1.0,340.0,FALSE_POSITIVE
0.7522775,1.073,6.75509,7325.2,1.77,1301.0,FALSE_POSITIVE
5.8089284,5.137,3.79308,6406.0,1.27,1111.0,FALSE_POSITIVE
1.49446,2.114,4.21366,6587.0,1.43,890.0,FALSE_POSITIVE
3.3326189,3.5620066,15.6399082,5768.2,1.6948299,8310.5066162,CONFIRMED
5.0172146,3.7363301,13.5478019,5930.0,1.10013,14236.9594003,CONFIRMED
2.1436364,3.1539349,18.0537588,6148.0,1.77061,9203.7552743,CONFIRMED
4.5421594,4.294,17.3816,5939.3,1.73,9760.0,CONFIRMED
4.2311173,4.3531635,14.6260711,6671.0,1.6640199,7261.2759361,CONFIRMED
12.0557353,1.959,2.39173,5504.0,0.83,807.0,CONFIRMED
15.2521892,1.3463514,2.8346585,5473.0,0.949022,871.2527446,CANDIDATE
8.2491871,4.9807847,8.0476984,2990.0,0.165066,117724.0282614,FALSE_POSITIVE
12.1582804,2.1406837,1.9160277,3429.0,0.3232,3430.7762638,FALSE_POSITIVE
0.98933,1.0357615,1.8303854,3455.0,0.465258,1519.669587,CONFIRMED
34.9270483,2.7546907,18.8285063,3496.0,0.389199,110264.9392094,FALSE_POSITIVE
1.7729239,1.8255671,14.9468862,4769.0,0.687841,26694.3797428,FALSE_POSITIVE
4.076684,4.4132181,17.5223182,6531.44,1.64302,10459.727229,FALSE_POSITIVE
0.9150623,0.6662728,5.386904,3810.0,0.701237,4304.9322224,CANDIDATE
0.901465,2.5562155,3.4348127,3896.0,0.611023,3156.5658264,FALSE_POSITIVE
7.31898,3.771,8.79673,5926.0,1.3,3809.3,FALSE_POSITIVE
1.9495403,0.8060618,1.3929217,3414.0,0.260187,2089.2444115,CONFIRMED
1.8646725,1.028,12.8352,9898.0,3.4,570.0,CANDIDATE
37.4590076,2.863,20.3559,5730.0,1.5,5850.0,CANDIDATE
20.0795217,1.2186554,2.7170462,4763.0,0.777584,1065.5355707,CANDIDATE
1.8497201,1.757,11.2477,6019.0,1.24,5750.0,FALSE_POSITIVE
2.1721416,2.7480823,18.0850347,6198.0,1.30937,17864.5520776,FALSE_POSITIVE
3.623909,2.6568012,6.9347137,3514.0,0.414101,26979.8210456,FALSE_POSITIVE
6.9744232,2.124,37.9891,5821.7,1.86,9189.0,FALSE_POSITIVE
7.3315684,1.287,2.77433,4871.6,0.84,893.0,CANDIDATE
3.4557863,2.164,16.0772,8170.0,1.78,6423.0,FALSE_POSITIVE
7.757643,2.8561356,12.7936991,6038.0,1.91151,7336.6908822,FALSE_POSITIVE
9.1505,2.986,11.1497,7719.0,3.02,1370.0,FALSE_POSITIVE
3.7649949,2.642,17.8182,6724.0,1.42,14735.0,CONFIRMED
0.6664948,1.38,3.217,5329.0,1.99,260.0,FALSE_POSITIVE
10.9568722,3.469,21.7036,7106.5,2.5,4643.0,CANDIDATE
3.2786617,2.631,3.61232,5411.0,1.15,1101.0,CANDIDATE
5.6309047,3.877,7.00844,5304.0,0.79,1683.0,FALSE_POSITIVE
0.6803433,2.0674164,8.1888041,7325.5,2.97877,565.5754223,FALSE_POSITIVE
5.8775548,2.9027641,2.1822904,5977.0,1.00568,412.2881337,CONFIRMED
3.3985674,2.197,1.18609,5977.0,1.01,171.0,CANDIDATE
5.0611315,1.5562414,9.1484302,5254.0,1.00217,5276.0349302,CANDIDATE
1.3561596,2.504,4.12493,6375.0,1.86,482.0,FALSE_POSITIVE
2.6093167,1.175,11.4272,7235.0,1.78,1984.0,FALSE_POSITIVE
2.37532,2.957,13.5855,7895.7,2.11,1940.0,FALSE_POSITIVE
11.835079,2.094,2.5354,6225.0,1.34,336.0,CANDIDATE
1.76406,3.086,12.3762,6481.7,2.03,870.0,FALSE_POSITIVE
1.69433,2.169,5.20733,7185.0,2.0,650.0,FALSE_POSITIVE
3.32125,4.304,25.5824,7174.0,1.76,5760.0,FALSE_POSITIVE
2.363311,3.294,2.74038,5420.0,1.04,1121.0,FALSE_POSITIVE
2.6800536,1.758,2.3437,5550.0,1.07,456.0,CONFIRMED
